,Product,Price,Link
0,Commander Anthology 2 Magic The Gathering,150.000,https://articulo.mercadolibre.com.ar/MLA-1163441523-commander-anthology-2-magic-the-gathering-_JM#position=1&search_layout=grid&type=item&tracking_id=9cf4960e-d194-4278-8ac9-3619f0bc3b05
1,Colección De Magic + De 1000 Cartas,400.000,https://articulo.mercadolibre.com.ar/MLA-1163523662-coleccion-de-magic-de-1000-cartas-_JM#position=2&search_layout=grid&type=item&tracking_id=9cf4960e-d194-4278-8ac9-3619f0bc3b05
