,Product,Price,Link
0,Cartas Magic Shattered Sactum Nps,5.565,https://articulo.mercadolibre.com.ar/MLA-1164454889-cartas-magic-shattered-sactum-nps-_JM#position=1&search_layout=grid&type=item&tracking_id=89871443-6201-4730-8f18-c93096b27dcd
